"Cliente","Strumento","Moneta","Saldo","NumeroValore","Nome","PrezzoMedio","PrezzoMercato","ValorePosizione","ValoreMonetaRiferimento","Evoluzione","Ordine","Categoria","ValoreMercatoMonetaCHF","ValoreMercatoMonetaEUR","ValoreMercatoMonetaUSD","ID_AAA","ID_strumento","ID_transazione","Ticker_indice_per_BETA","Valuta","VariazioneFX"
"pippo22","L","EUR",1893.9496641642,"","EUR-0234-641.817.61J",NA,NA,1893.9496641642,2489.59683354384,NA,"A","Saldi in Cto. Corrente",2284.45405445983,1893.9496641642,2489.59683354384,NA,40,NA,NA,NA,NA
"pippo22","L","GBP",-4.09334916184889e-07,"","GBP-0234-641.817.65N",NA,NA,-4.09334916184889e-07,-6.47608770896113e-07,NA,"A","Saldi in Cto. Corrente",-5.94245808174273e-07,-4.92665478049535e-07,-6.47608770896113e-07,NA,40,NA,NA,NA,NA
"pippo22","L","CHF",1.34438275836146e-05,"","CHF-0234-641.817.04J",NA,NA,1.34438275836146e-05,1.46510762681066e-05,NA,"A","Saldi in Cto. Corrente",1.34438275836146e-05,1.1145740789735e-05,1.46510762681066e-05,NA,40,NA,NA,NA,NA
"pippo26","L","CHF",33267.6855399128,"","CHF-0247-678.627.05K",NA,NA,33267.6855399128,33267.6855399128,NA,"A","Saldi in Cto. Corrente",33267.6855399128,27580.9100790764,36255.106298946,NA,40,NA,NA,NA,NA
"pippo26","L","JPY",0,"","JPY-0247-678.627.6OG",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo26","L","EUR",3107.21021881607,"","EUR-0247-678.627.6AV",NA,NA,3107.21021881607,3747.87097922471,NA,"A","Saldi in Cto. Corrente",3747.87097922471,3107.21021881607,4084.42783263373,NA,40,NA,NA,NA,NA
"pippo26","L","USD",11956.0405952724,"","USD-0247-678.627.6BN",NA,NA,11956.0405952724,10970.8628502219,NA,"A","Saldi in Cto. Corrente",10970.8628502219,9095.50444676482,11956.0405952724,NA,40,NA,NA,NA,NA
"pippo26","A","CHF",650,"3886335CH","Nestle Na",38.7807692307692,53.1,34515,34515,0.369235346623029,"E","Azioni e simili",34515,28615.008706789,37614.4289450741,697,1,NA,"SMI.S",NA,NA
"pippo26","A","CHF",1315,"2742261CH","CB-Accent Global Equity Fund Cap B",99.9104560997096,68.46,90024.9,90024.9,-0.314786433046831,"E","Azioni e simili",90024.9,74636.050914901,98109.0889276373,1701,14,NA,NA,NA,NA
"pippo26","A","EUR",200,"827766EU","Siemens N eur",100,75.66,15132,18251.9944464,-0.2434,"E","Azioni e simili",18251.9944464,15132,19891.014,879,1,NA,"SX5E.STX",NA,NA
"pippo26","O      ","USD",350,"2212362","20201231 - 0% UBS Lux Sicav MM USD 31-12-20",11333,11405,39917.5,36628.298,0.00635312803317745,"D ","Obbligazioni e simili          ",36628.298,30367.0597185241,39917.5,1230,2,NA,NA,NA,NA
"pippo26","O      ","EUR",1230,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",10142.243902439,11661,143430.3,173003.50509156,0.149745570326478,"D ","Obbligazioni e simili          ",173003.50509156,143430.3,188539.12935,825,3,NA,NA,NA,NA
"pippo26","Oacc","USD",350,"2212362","20201231 - 0% UBS Lux Sicav MM USD 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,1230,2,NA,NA,NA,NA
"pippo26","Oacc","EUR",1230,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo27","L","GBP",-1.52587915636104e-07,"","GBP-0247-688.557.60R",NA,NA,-1.52587915636104e-07,-2.21517211602463e-07,NA,"A","Saldi in Cto. Corrente",-2.21517211602463e-07,-1.83651077465105e-07,-2.41409341327881e-07,NA,40,NA,NA,NA,NA
"pippo27","L","CHF",1896574.67530325,"","CHF-0247-688.557.05G",NA,NA,1896574.67530325,1896574.67530325,NA,"A","Saldi in Cto. Corrente",1896574.67530325,1572374.35453797,2066886.08904016,NA,40,NA,NA,NA,NA
"pippo27","L","EUR",-0.00365456508006901,"","EUR-0247-688.557.6AU",NA,NA,-0.00365456508006901,-0.00440808231201605,NA,"A","Saldi in Cto. Corrente",-0.00440808231201605,-0.00365456508006901,-0.00480392579775071,NA,40,NA,NA,NA,NA
"pippo27","L","USD",0.00174553686520085,"","USD-0247-688.557.6CV",NA,NA,0.00174553686520085,0.0016017046275083,NA,"A","Saldi in Cto. Corrente",0.0016017046275083,0.001327909368734,0.00174553686520085,NA,40,NA,NA,NA,NA
"pippo28","L","EUR",664.877289762561,"","EUR-0247-688.557.6AU",NA,NA,664.877289762561,664.877289762561,NA,"A","Saldi in Cto. Corrente",801.965146727713,664.877289762561,873.981197392887,NA,40,NA,NA,NA,NA
"pippo28","L","JPY",0,"","JPY-0247-688.557.61H",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo28","L","GBP",-0.159999809265145,"","GBP-0247-688.557.60R",NA,NA,-0.159999809265145,-0.192571851075227,NA,"A","Saldi in Cto. Corrente",-0.232277316703542,-0.192571851075227,-0.253135698238385,NA,40,NA,NA,NA,NA
"pippo28","L","CHF",-5037.07975543544,"","CHF-0247-688.557.05G",NA,NA,-5037.07975543544,-4176.04175166089,NA,"A","Saldi in Cto. Corrente",-5037.07975543544,-4176.04175166089,-5489.40688255824,NA,40,NA,NA,NA,NA
"pippo28","L","EUR",0,"","EUR-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo28","L","USD",0.00142512200409328,"","USD-0247-688.557.6CV",NA,NA,0.00142512200409328,0.00108415519520219,NA,"A","Saldi in Cto. Corrente",0.001307691950956,0.00108415519520219,0.00142512200409328,NA,40,NA,NA,NA,NA
"pippo28","Oacc","EUR",14350,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo28","O      ","EUR",14350,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",10631.8610910839,11661,1673353.5,1673353.5,0.0967976255614538,"D ","Obbligazioni e simili          ",2018374.2260682,1673353.5,2199623.17575,825,3,NA,NA,NA,NA
"pippo29","L","CHF",-0.00395621347240649,"","CHF-0247-691.896.05Y",NA,NA,-0.00395621347240649,-0.00395621347240649,NA,"A","Saldi in Cto. Corrente",-0.00395621347240649,-0.00327993866315595,-0.00431147937271849,NA,40,NA,NA,NA,NA
"pippo29","L","EUR",-0.299513117361926,"","EUR-0247-691.896.6AC",NA,NA,-0.299513117361926,-0.361268289367818,NA,"A","Saldi in Cto. Corrente",-0.361268289367818,-0.299513117361926,-0.393709992772251,NA,40,NA,NA,NA,NA
"pippo110","L","CHF",597806.159995422,"","CHF-chf",NA,NA,597806.159995422,597806.159995422,NA,"A","Saldi in Cto. Corrente",597806.159995422,495617.223619907,651488.840448368,NA,40,NA,NA,NA,NA
"pippo38","L","USD",0,"","USD-CallGeld J BAER-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo38","L","USD",-0.0029671573778387,"","USD-74858.2120.333.01",NA,NA,-0.0029671573778387,-0.0029671573778387,NA,"A","Saldi in Cto. Corrente",-0.00272266360990479,-0.00225725171383697,-0.0029671573778387,NA,40,NA,NA,NA,NA
"pippo39","L","CHF",-2.68219082499854e-08,"","CHF-72889.2120.001.01",NA,NA,-2.68219082499854e-08,-2.22369734349132e-08,NA,"A","Saldi in Cto. Corrente",-2.68219082499854e-08,-2.22369734349132e-08,-2.92305015801934e-08,NA,40,NA,NA,NA,NA
"pippo39","L","USD",-0.000278558338180801,"","USD-72889.2120.333.01",NA,NA,-0.000278558338180801,-0.000211912010787981,NA,"A","Saldi in Cto. Corrente",-0.000255605131114703,-0.000211912010787981,-0.000278558338180801,NA,40,NA,NA,NA,NA
"pippo39","L","EUR",-0.00148839003173862,"","EUR-72889.2120.814.01",NA,NA,-0.00148839003173862,-0.00148839003173862,NA,"A","Saldi in Cto. Corrente",-0.00179527402811065,-0.00148839003173862,-0.00195648869672041,NA,40,NA,NA,NA,NA
"pippo40","L","CHF",0.00195355266187391,"","CHF-0247-633.339.05N",NA,NA,0.00195355266187391,0.00161961252871774,NA,"A","Saldi in Cto. Corrente",0.00195355266187391,0.00161961252871774,0.00212898066899947,NA,40,NA,NA,NA,NA
"pippo40","L","EUR",0.00263017509763808,"","EUR-0247-633.339.6AT",NA,NA,0.00263017509763808,0.00263017509763808,NA,"A","Saldi in Cto. Corrente",0.0031724782761796,0.00263017509763808,0.00345736516584525,NA,40,NA,NA,NA,NA
"pippo40","L","USD",-2.88009644293652e-05,"","USD-0247-633.339.6BZ",NA,NA,-2.88009644293652e-05,-2.19102049671854e-05,NA,"A","Saldi in Cto. Corrente",-2.64277649603855e-05,-2.19102049671854e-05,-2.88009644293652e-05,NA,40,NA,NA,NA,NA
"pippo42","L","JPY",0,"","JPY-0234-641.595.62Y",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo42","L","USD",-0.00361678005481281,"","USD-0234-641.595.60W",NA,NA,-0.00361678005481281,-0.00275144926193443,NA,"A","Saldi in Cto. Corrente",-0.00331875737829623,-0.00275144926193443,-0.00361678005481281,NA,40,NA,NA,NA,NA
"pippo42","L","CHF",4561.24297345726,"","CHF-0234-641.595.04Q",NA,NA,4561.24297345726,3781.54447049861,NA,"A","Saldi in Cto. Corrente",4561.24297345726,3781.54447049861,4970.84020647042,NA,40,NA,NA,NA,NA
"pippo42","L","EUR",2132.97567878471,"","EUR-0234-641.595.61Q",NA,NA,2132.97567878471,2132.97567878471,NA,"A","Saldi in Cto. Corrente",2572.76369571008,2132.97567878471,2803.79652976251,NA,40,NA,NA,NA,NA
"pippo42","A","CHF",1300,"2742261CH","CB-Accent Global Equity Fund Cap B",100.074264526367,68.46,88998,73784.6891173926,-0.315908037655751,"E","Azioni e simili",88998,73784.6891173926,96989.9738448126,1701,14,NA,NA,NA,NA
"pippo42","Oacc","EUR",2800,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo42","O      ","EUR",2800,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",10235.2214285714,11661,326508,326508,0.139301194544608,"D ","Obbligazioni e simili          ",393829.1172816,326508,429194.766,825,3,NA,NA,NA,NA
"pippo202","O      ","EUR",12000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",10401.0833333333,11661,1399320,1399320,0.121133215290074,"D ","Obbligazioni e simili          ",1687839.074064,1399320,1839406.14,825,3,NA,NA,NA,NA
"pippo202","O      ","CHF",150000,"o2","20251201 - 0% Polizza Patria 01-12-25",0,0,0,0,0,"D ","Obbligazioni e simili          ",0,0,0,1265,2,NA,NA,NA,NA
"pippo202","Oacc","EUR",12000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo202","Oacc","CHF",150000,"o2","20251201 - 0% Polizza Patria 01-12-25 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,1265,2,NA,NA,NA,NA
"pippo202","A","EUR",1100,"827766EU","Siemens N eur",100,75.66,83226,83226,-0.2434,"E","Azioni e simili",100385.9694552,83226,109400.577,879,1,NA,"SX5E.STX",NA,NA
"pippo202","A","CHF",20900,"2742261CH","CB-Accent Global Equity Fund Cap B",98.7402870521363,68.46,1430814,1186230.771195,-0.306665981598249,"E","Azioni e simili",1430814,1186230.771195,1559300.34873583,1701,14,NA,NA,NA,NA
"pippo202","A","CHF",1000,"11995588CH","CB-Accent Global Economy",100,97.96,97960,81214.72556619,-0.0204,"E","Azioni e simili",97960,81214.72556619,106756.756756757,2256,14,NA,NA,NA,NA
"pippo202","L","EUR",42707.1797042283,"","EUR-0456-0173709-82-000",NA,NA,42707.1797042283,42707.1797042283,NA,"A","Saldi in Cto. Corrente",51512.7680929805,42707.1797042283,56138.5877212081,NA,40,NA,NA,NA,NA
"pippo202","L","CHF",68738.1456988661,"","CHF-0456-0173709-81-000",NA,NA,68738.1456988661,56988.0526629461,NA,"A","Saldi in Cto. Corrente",68738.1456988661,56988.0526629461,74910.7952254426,NA,40,NA,NA,NA,NA
"pippo201","L","EUR",-2.24277485472157e-10,"","EUR-0456-0800197-62-000",NA,NA,-2.24277485472157e-10,-2.24277485472157e-10,NA,"A","Saldi in Cto. Corrente",-2.70520183669731e-10,-2.24277485472157e-10,-2.94812754653151e-10,NA,40,NA,NA,NA,NA
"pippo200","L","EUR",-1.18234311230481e-11,"","EUR-0456-680819-82",NA,NA,-1.18234311230481e-11,-1.18234311230481e-11,NA,"A","Saldi in Cto. Corrente",-1.426124763384e-11,-1.18234311230481e-11,-1.55419002112467e-11,NA,40,NA,NA,NA,NA
"pippo47","L","USD",0,"","USD-CallGeld CSPB-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo47","L","USD",12534.3933896353,"","USD-0172-0010252-52-001",NA,NA,12534.3933896353,12534.3933896353,NA,"A","Saldi in Cto. Corrente",11501.5593743293,9535.483750198,12534.3933896353,NA,40,NA,NA,NA,NA
"pippo47","L","CHr",875.900000249223,"","CHr-0172-0010252-51-002",NA,NA,875.900000249223,954.55536208503,NA,"A","Saldi in Cto. Corrente",875.900000249223,726.173725435549,954.55536208503,NA,40,NA,NA,NA,NA
"pippo47","L","CHF",12883.278132886,"","CHF-0172-0010252-51-000",NA,NA,12883.278132886,14040.1897699281,NA,"A","Saldi in Cto. Corrente",12883.278132886,10681.0116165295,14040.1897699281,NA,40,NA,NA,NA,NA
"pippo47","M","CHF",0.001,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 328.000 CHF 2.05%",NA,NA,0.001,0.00108979947689625,NA,"B","Depositi termine",0.001,0.000829060081320845,0.00108979947689625,NA,6,4657,NA,NA,NA
"pippo47","M","CHF",0.001,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 115.000 CHF 2.05%",NA,NA,0.001,0.00108979947689625,NA,"B","Depositi termine",0.001,0.000829060081320845,0.00108979947689625,NA,6,4658,NA,NA,NA
"pippo47","Macc","CHF",0,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 328.000 CHF 2.05% Pro-rata",NA,NA,5.84250046813395e-05,6.36715395393848e-05,NA,"B","Depositi termine",5.84250046813395e-05,4.84378391322821e-05,6.36715395393848e-05,NA,6,NA,NA,NA,NA
"pippo47","Macc","CHF",0,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 115.000 CHF 2.05% Pro-rata",NA,NA,5.84250046813395e-05,6.36715395393848e-05,NA,"B","Depositi termine",5.84250046813395e-05,4.84378391322821e-05,6.36715395393848e-05,NA,6,NA,NA,NA,NA
"pippo47","Oacc","USD",4e+05,"2782470","20170117 - 6% Brazil 17-01-17 Pro-rata",NA,NA,1333.33337402344,1333.33337402344,NA,"D","Obbligazioni e simili          ",1223.46670400391,1014.32740511483,1333.33337402344,1102,2,NA,NA,NA,NA
"pippo47","O      ","USD",4e+05,"2782470","20170117 - 6% Brazil 17-01-17",102.1,118.19,472760,472760,0.157590597453477,"D ","Obbligazioni e simili          ",433804.576,359650.057055915,472760,1102,2,NA,NA,NA,NA
"pippo48","O      ","EUR",30000,"10191010","20120520 - 2.125% Societe de Financement 20-05-12",100.4,100.38,30114,30114,-0.000199203187251085,"D ","Obbligazioni e simili          ",36323.0611128,30114,39584.853,1228,2,NA,NA,NA,NA
"pippo48","O      ","EUR",75000,"10334618M","20120410 - 1.503% EIB FRN 10-04-12",100.78,100.1,75075,75075,-0.00674737051002172,"D ","Obbligazioni e simili          ",90554.35389,75075,98686.0875,1976,2,NA,NA,NA,NA
"pippo48","O      ","EUR",40000,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12",100.44,99.97,39988,39988,-0.00467941059338906,"D ","Obbligazioni e simili          ",48232.9337776,39988,52564.226,1967,2,NA,NA,NA,NA
"pippo48","O      ","EUR",30000,"XS0466878419","20121116 - 2.625% ANZ 16-11-12",100.97992,100.954,30286.2,30286.2,-0.000256684695333576,"D ","Obbligazioni e simili          ",36530.76620424,30286.2,39811.2099,1491,2,NA,NA,NA,NA
"pippo48","O      ","EUR",30000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12",101.197,100.6,30180,30180,-0.00589938436910176,"D ","Obbligazioni e simili          ",36402.669336,30180,39671.61,1966,2,NA,NA,NA,NA
"pippo48","O      ","EUR",30000,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12",100.03,99.68,29904,29904,-0.00349895031490544,"D ","Obbligazioni e simili          ",36069.7622208,29904,39308.808,1996,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",30000,"10191010","20120520 - 2.125% Societe de Financement 20-05-12 Pro-rata",NA,NA,458.094268798828,458.094268798828,NA,"D","Obbligazioni e simili          ",552.546527229968,458.094268798828,602.16491633606,1228,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",75000,"10334618M","20120410 - 1.503% EIB FRN 10-04-12 Pro-rata",NA,NA,87.6750030517578,87.6750030517578,NA,"D","Obbligazioni e simili          ",105.752291090985,87.6750030517578,115.248791511536,1976,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",40000,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12 Pro-rata",NA,NA,103.833335876465,103.833335876465,NA,"D","Obbligazioni e simili          ",125.242233000821,103.833335876465,136.488920009613,1967,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",30000,"XS0466878419","20121116 - 2.625% ANZ 16-11-12 Pro-rata",NA,NA,178.586059570312,178.586059570312,NA,"D","Obbligazioni e simili          ",215.407861980029,178.586059570312,234.751375305176,1491,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",30000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12 Pro-rata",NA,NA,96.6249923706055,96.6249923706055,NA,"D","Obbligazioni e simili          ",116.547635747537,96.6249923706055,127.013552471161,1966,2,NA,NA,NA,NA
"pippo48","Oacc","EUR",30000,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12 Pro-rata",NA,NA,10.6133337020874,10.6133337020874,NA,"D","Obbligazioni e simili          ",12.801646034119,10.6133337020874,13.9512271513939,1996,2,NA,NA,NA,NA
"pippo48","L","CHF",1021.63000006735,"","CHF-16.4030.2120.001.01",NA,NA,1021.63000006735,846.992650935655,NA,"A","Saldi in Cto. Corrente",1021.63000006735,846.992650935655,1113.37183965492,NA,40,NA,NA,NA,NA
"pippo48","L","EUR",261935.834565429,"","EUR-16.4030.2120.814.01",NA,NA,261935.834565429,261935.834565429,NA,"A","Saldi in Cto. Corrente",315943.127002469,261935.834565429,344314.654536257,NA,40,NA,NA,NA,NA
"pippo51","L","EUR",592.381045226679,"","EUR-0512-0449278-02-001",NA,NA,592.381045226679,592.381045226679,NA,"A","Saldi in Cto. Corrente",714.52124951295,592.381045226679,778.684883950469,NA,40,NA,NA,NA,NA
"pippo51","L","JPY",0.00222656317055225,"","JPY-0512-0449278-02-005",NA,NA,0.00222656317055225,2.21039524558043e-05,NA,"A","Saldi in Cto. Corrente",2.66614603136948e-05,2.21039524558043e-05,2.90556455031548e-05,NA,40,NA,NA,NA,NA
"pippo51","L","USD",2327.53346420052,"","USD-0512-0449278-02-004",NA,NA,2327.53346420052,1770.66068025905,NA,"A","Saldi in Cto. Corrente",2135.7447067504,1770.66068025905,2327.53346420052,NA,40,NA,NA,NA,NA
"pippo51","L","EUR",-4.19618118030485e-07,"","ECU-ecu",NA,NA,-4.19618118030485e-07,-4.19618118030485e-07,NA,"A","Saldi in Cto. Corrente",-5.06137163620224e-07,-4.19618118030485e-07,-5.51588016151072e-07,NA,40,NA,NA,NA,NA
"pippo51","L","CHF",254.515349465274,"","CHF-0512-0449278-00-000",NA,NA,254.515349465274,211.008516325083,NA,"A","Saldi in Cto. Corrente",254.515349465274,211.008516325083,277.370694709322,NA,40,NA,NA,NA,NA
"pippo51","Oacc","EUR",1040,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo51","A","EUR",100,"827766EU","Siemens N eur",100,75.66,7566,7566,-0.2434,"E","Azioni e simili",9125.9972232,7566,9945.507,879,1,NA,"SX5E.STX",NA,NA
"pippo51","O      ","EUR",1040,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",10194.5288461538,11661,121274.4,121274.4,0.143848840488535,"D ","Obbligazioni e simili          ",146279.38641888,121274.4,159415.1988,825,3,NA,NA,NA,NA
"pippo51","A","CHF",1400,"2742261CH","CB-Accent Global Equity Fund Cap B",99.9040145874023,68.46,95844,79460.4344341151,-0.314742252523727,"E","Azioni e simili",95844,79460.4344341151,104450.741063644,1701,14,NA,NA,NA,NA
"pippo51","A","CHF",100,"11995588CH","CB-Accent Global Economy",100,97.96,9796,8121.472556619,-0.0204,"E","Azioni e simili",9796,8121.472556619,10675.6756756757,2256,14,NA,NA,NA,NA
"pippo51","A","CHF",130,"1203204CH","Roche Holding Gs",207.699998474121,159.3,20709,17169.0052240734,-0.233028400720723,"E","Azioni e simili",20709,17169.0052240734,22568.6573670445,824,1,NA,"SMI.S",NA,NA
"pippo51","A","CHF",120,"1107539CH","Zurich Financial Services N",343.083333333333,227.5,27300,22633.3402200591,-0.3368957979111,"E","Azioni e simili",27300,22633.3402200591,29751.5257192677,1052,1,NA,"SMI.S",NA,NA
"pippo52","L","EUR",1222.309990201,"","EUR-0247-633.233.6AN",NA,NA,1222.309990201,1222.309990201,NA,"A","Saldi in Cto. Corrente",1474.33221999259,1222.309990201,1606.72648211921,NA,40,NA,NA,NA,NA
"pippo52","L","CHF",-1.29699706121755e-05,"","CHF-0247-633.233.05J",NA,NA,-1.29699706121755e-05,-1.07528848904592e-05,NA,"A","Saldi in Cto. Corrente",-1.29699706121755e-05,-1.07528848904592e-05,-1.41346671885086e-05,NA,40,NA,NA,NA,NA
"pippo52","L","USD",1.94311269297032e-07,"","USD-0247-633.233.6BX",NA,NA,1.94311269297032e-07,1.47821429666818e-07,NA,"A","Saldi in Cto. Corrente",1.78300020706956e-07,1.47821429666818e-07,1.94311269297032e-07,NA,40,NA,NA,NA,NA
"pippo210","L","EUR",7982.00622863788,"","EUR-eur",NA,NA,7982.00622863788,9627.77777929083,NA,"A","Saldi in Cto. Corrente",9627.77777929083,7982.00622863788,10492.3471875445,NA,40,NA,NA,NA,NA
"pippo210","L","CHF",112825,"","CHF-CallGeld Margin-CALL GELD",NA,NA,112825,112825,NA,"A","Saldi in Cto. Corrente",112825,93538.7036750244,122956.62598082,NA,40,NA,NA,NA,NA
"pippo210","L","AUD",9325.77514253929,"","AUD-aud",NA,NA,9325.77514253929,9244.48497183882,NA,"A","Saldi in Cto. Corrente",9244.48497183882,7664.23346252202,10074.6348864852,NA,40,NA,NA,NA,NA
"pippo210","L","BRL",0.00477813370525837,"","BRL-brl",NA,NA,0.00477813370525837,0.00254937521103912,NA,"A","Saldi in Cto. Corrente",0.00254937521103912,0.00211358521978144,0.0027783077714027,NA,40,NA,NA,NA,NA
"pippo210","L","NOK",267050.460457396,"","NOK-nok",NA,NA,267050.460457396,42244.8544143203,NA,"A","Saldi in Cto. Corrente",42244.8544143203,35023.5224361237,46038.4202422845,NA,40,NA,NA,NA,NA
"pippo210","L","USD",2995421.11416626,"","USD-usd",NA,NA,2995421.11416626,2748598.41435896,NA,"A","Saldi in Cto. Corrente",2748598.41435896,2278753.22492679,2995421.11416626,NA,40,NA,NA,NA,NA
"pippo210","L","USD",0,"","USD-margin-initial",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo210","L","CHF",0,"","CHF-margin-initial",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo210","L","CHF",4126306.42190986,"","CHF-chf",NA,NA,4126306.42190986,4126306.42190986,NA,"A","Saldi in Cto. Corrente",4126306.42190986,3420955.93770332,4496846.58011101,NA,40,NA,NA,NA,NA
"pippo210","FX","USD",697643.7098,"","USD 760,291.75 Valuta 08-02-2012",NA,NA,NA,697643.7098,NA,"H","FX",697643.7098,578388.550779764,760291.75,NA,22,NA,NA,"2012-02-08 00:00:00.000",NA
"pippo210","FX","BRL",-701578.558379812,"","BRL -1,314,924.59 Valuta 08-02-2012",NA,NA,NA,-701578.558379812,NA,"H","FX",-701578.558379812,-581650.776663328,-764579.945923945,NA,22,NA,NA,"2012-02-08 00:00:00.000",NA
"pippo210","L","BRL",0," ","-1,200,000.00 10% Nordic Invest Bank 14-05-13       ID=10073",102.2,NA,1226400,654346.226305384,NA,"R","Flussi da transazioni forward",654346.226305384,542492.33559273,713106.175136644,NA,40,NA,NA,NA,NA
"pippo210","FX","CHF",1334850,"","CHF 1,334,850.00 Valuta 13-02-2012",NA,NA,NA,1334850,NA,"H","FX a termine",1334850,1106670.84955113,1454718.83173496,NA,22,NA,NA,"2012-02-13 00:00:00.000",NA
"pippo210","FX","EUR",-1326803.72,"","EUR -1,100,000.00 Valuta 13-02-2012",NA,NA,NA,-1326803.72,NA,"H","FX a termine",-1326803.72,-1100000,-1445950,NA,22,NA,NA,"2012-02-13 00:00:00.000",NA
"pippo210","F","CHF",-25,"","Swiss Index Futures (SMI) Futures 16-03-2012                    ",0,0,0,0,0,"I","Futures",0,0,0,NA,50,NA,NA,NA,NA
"pippo210","L","BRL",0," ","Pro-rata -1,200,000.00 10% Nordic Invest Bank 14-05-13       ID=10073",NA,NA,-88524.5914830536,47232.3323321607,NA,"R","Flussi da transazioni forward",47232.3323321607,39158.4412842743,51473.7710681786,NA,40,NA,NA,NA,NA
"pippo210","PS","USD",5e+05,"CH0110075667","Certificat EMI Emerging Market Momentum",100,76.37,381850,350385.56,-0.2363,"G","Prodotti strutturati",350385.56,290490.68086725,381850,119,48,NA,NA,NA,NA
"pippo210","PS","EUR",4000,"CH0124311439","20121228 - Bull Certificate EXANE SX5E Dividend Dec12",122.300003051758,115.21,460840,555858.387568,-0.0579722230158677,"G","Prodotti strutturati",555858.387568,460840,605774.18,121,48,NA,NA,NA,NA
"pippo210","A","CHF",3300,"CH0019852802","Xmtch on (CH) SMIM",143.54318145752,122.71,404943,404943,-0.14513529131779,"E","Azioni e simili",404943,335722.076510307,441306.669572799,2161,14,NA,NA,NA,NA
"pippo210","A","CHF",40000,"889976CH","CQ XMTCH ON SMI",65.6624994277954,62.1,2484000,2484000,-0.0542547033518401,"E","Azioni e simili",2484000,2059385.24200098,2707061.90061029,1264,45,NA,NA,NA,NA
