"Cliente","Strumento","Moneta","Saldo","NumeroValore","Nome","PrezzoMedio","PrezzoMercato","ValorePosizione","ValoreMonetaRiferimento","Evoluzione","Ordine","Categoria","ValoreMercatoMonetaCHF","ValoreMercatoMonetaEUR","ValoreMercatoMonetaUSD","ID_AAA","ID_strumento","ID_transazione","Ticker_indice_per_BETA","Valuta","VariazioneFX"
"pippo14","A","EUR",412,"3333424EU","AHOLD",21.0400009155273,9.6,3955.2,3955.2,-0.543726255595584,"E","Azioni e simili",5278.340926848,3955.2,5521.85472,174,1,NA,"SX5E.STX",NA,NA
"pippo92","A","EUR",11,"2536519EU","ARKEMA",0,41.405,455.455,455.455,0,"E","Azioni e simili",607.81926750545,455.455,635.8607255,1543,1,NA,NA,NA,NA
"pippo136","A","EUR",1900,"1165915EU","Vivendi SA",54.1300010681152,20.025,38047.5,38047.5,-0.630057276836162,"E","Azioni e simili",50775.605889525,38047.5,53118.11475,423,1,NA,NA,NA,NA
"pippo56","A","EUR",7384,"324774EU","STMicroelectronics",18.6800003051758,5.53,40833.52,54493.6387043048,-0.703961460939175,"E","Azioni e simili",54493.6387043048,40833.52,57007.677272,910,1,NA,NA,NA,NA
"pippo79","A","EUR",18737,"324774EU","STMicroelectronics",18.6800003051758,5.53,103615.61,103615.61,-0.703961460939175,"E","Azioni e simili",138278.346208364,103615.61,144657.753121,910,1,NA,NA,NA,NA
"pippo53","A","EUR",6176,"487663EU","Groupe Danone Common Stock",52.2535183713844,43.47,268470.72,358282.764218333,-0.168094295755489,"E","Azioni e simili",358282.764218333,268470.72,374811.972192,384,1,NA,NA,NA,NA
"pippo97","A","EUR",1000,"488167EU","Carrefour",42.1699981689453,39.205,39205,39205,-0.0703106070118065,"E","Azioni e simili",52320.32666795,39205,54734.1005,302,1,NA,NA,NA,NA
"pippo179","A","EUR",170,"699381EU","Sanofi-Aventis",78.984001159668,48.865,8307.05,8307.05,-0.381330405113077,"E","Azioni e simili",11086.0239675295,8307.05,11597.472505,845,1,NA,NA,NA,NA
"pippo78","A","EUR",10707,"324774EU","STMicroelectronics",18.6800003051758,5.53,59209.71,59209.71,-0.703961460939175,"E","Azioni e simili",79017.2521136229,59209.71,82662.676131,910,1,NA,NA,NA,NA
"pippo57","A","EUR",12922,"324774EU","STMicroelectronics",18.6800003051758,5.53,71458.66,95363.8677325334,-0.703961460939175,"E","Azioni e simili",95363.8677325334,71458.66,99763.435226,910,1,NA,NA,NA,NA
"pippo14","A","EUR",3,"2536519EU","ARKEMA",0,41.405,124.215,124.215,0,"E","Azioni e simili",165.76889113785,124.215,173.4165615,1543,1,NA,NA,NA,NA
"pippo40","A","EUR",2,"2536519EU","ARKEMA",0,41.405,82.81,82.81,0,"E","Azioni e simili",110.5125940919,82.81,115.611041,1543,1,NA,NA,NA,NA
"pippo178","A","EUR",10190,"324774EU","STMicroelectronics",18.6800003051758,5.53,56350.7,78671.21227,-0.703961460939175,"E","Azioni e simili",75201.811808893,56350.7,78671.21227,910,1,NA,NA,NA,NA
"pippo33","A","EUR",373,"618486EU","BGF-European Fund",50.4163017272949,70.5,26296.5,36712.54365,0.398357229400505,"E","Azioni e simili",35093.520475035,26296.5,36712.54365,1942,14,NA,NA,NA,NA
"pippo33","A","EUR",54,"645133EU","Oyster European Opportunities",204.929992675781,279.67,15102.18,21084.153498,0.364709949716655,"E","Azioni e simili",20154.3423287382,15102.18,21084.153498,1940,14,NA,NA,NA,NA
"pippo61","A","EUR",200,"827766EU","Siemens N eur",100,77.28,15456,20626.52643744,-0.2272,"E","Azioni e simili",20626.52643744,15456,21578.1216,879,1,NA,"SX5E.STX",NA,NA
"pippo158","A","EUR",120,"322646EU","ALLIANZ AG",360,84.31,10117.2,13501.727049228,-0.765805555555556,"E","Azioni e simili",13501.727049228,10117.2,14124.62292,189,1,NA,"SX5E.STX",NA,NA
"pippo158","A","EUR",300,"827766EU","Siemens N eur",100,77.28,23184,30939.78965616,-0.2272,"E","Azioni e simili",30939.78965616,23184,32367.1824,879,1,NA,"SX5E.STX",NA,NA
"pippo160","A","EUR",2,"558577EU","Donana",1.26999998092651,0,0,0,-1,"E","Azioni e simili",0,0,0,1759,1,NA,NA,NA,NA
"pippo97","A","EUR",800,"345952EU","SAP AG",39.9000024414063,37.275,29820,29820,-0.065789530846799,"E","Azioni e simili",39795.7439418,29820,41631.702,843,1,NA,"SX5E.STX",NA,NA
"pippo135","A","EUR",1500,"1026592EU","DT Telekom N",33.2700004577637,9.884,14826,14826,-0.702915543612698,"E","Azioni e simili",19785.77128374,14826,20698.5786,418,1,NA,"SX5E.STX",NA,NA
"pippo75","A","EUR",250,"1065278EU","ISHARES DJ Euro Stoxx 50 EUR",28.8099994659424,27.85,6962.5,6962.5,-0.0333217453571022,"E","Azioni e simili",9291.678980375,6962.5,9720.34625,1250,31,NA,"SMI.S",NA,NA
"pippo75","A","EUR",2000,"1174954EU","iShares DAX (DE)",57.189998626709,58.32,116640,116640,0.0197587235605088,"E","Azioni e simili",155659.8113136,116640,162841.104,1482,1,NA,"SX5E.STX",NA,NA
"pippo79","A","EUR",23406,"4334819EU","E.ON",12.8166669336922,21.13,494568.78,494568.78,0.64863455602906,"E","Azioni e simili",660017.858165272,494568.78,690467.473758,445,1,NA,"SX5E.STX",NA,NA
"pippo53","A","EUR",30000,"472672EU","Nokia OYJ",9.795,7.86,235800,314682.643242,-0.197549770290965,"E","Azioni e simili",314682.643242,235800,329200.38,706,1,NA,"SX5E.STX",NA,NA
"pippo53","A","EUR",10000,"524773EU","TotalFinaElf Common Stock",56.777400970459,37.995,379950,507055.4296005,-0.330807691958837,"E","Azioni e simili",507055.4296005,379950,530448.195,953,1,NA,NA,NA,NA
"pippo53","A","EUR",3000,"1158883EU","RWE AG",81.3971176147461,48,144000,192172.60656,-0.41029852890879,"E","Azioni e simili",192172.60656,144000,201038.4,835,1,NA,"SX5E.STX",NA,NA
"pippo53","A","EUR",11000,"1174954EU","iShares DAX (DE)",73.0999984741211,58.32,641520,856128.9622248,-0.202188765836343,"E","Azioni e simili",856128.9622248,641520,895626.072,1482,1,NA,"SX5E.STX",NA,NA
"pippo53","A","EUR",15000,"4334819EU","E.ON",29.8716667048136,21.13,316950,422979.9142305,-0.292640741850704,"E","Azioni e simili",422979.9142305,316950,442493.895,445,1,NA,"SX5E.STX",NA,NA
"pippo124","A","EUR",360,"829257EU","Deutsche Bank AG Namen",46.8600006103516,40.065,14423.4,14423.4,-0.145006413184948,"E","Azioni e simili",19248.488704566,14423.4,20136.50874,385,1,NA,"SX5E.STX",NA,NA
"pippo95","A","EUR",400,"827766EU","Siemens N eur",88.2449989318848,77.28,30912,30912,-0.124256321203522,"E","Azioni e simili",41253.05287488,30912,43156.2432,879,1,NA,"SX5E.STX",NA,NA
"pippo124","A","EUR",170,"2466816EU","Pictet Funds Absolute Return Global Diversified",105.790000915527,112.13,19062.1,19062.1,0.0599300409264114,"EA","Investimenti alternativi",25438.982246579,19062.1,26612.59781,1875,29,NA,NA,NA,NA
"pippo167","A","EUR",281.92,"10175650","Platinum Global Dividend Fund",50.3023719787598,57.8977,16322.519584,16322.519584,0.150993436739869,"EA","Investimenti alternativi",21782.9245422495,16322.519584,22787.8695912224,1954,29,NA,NA,NA,NA
"pippo167","A","EUR",516.02,"11617821","Platinum Global Dividend EUR Designated",57.8977012634277,57.8977,29876.371154,29876.371154,-2.18217253156183e-08,"EA","Investimenti alternativi",39870.9730501262,29876.371154,41710.4017680994,2234,29,NA,NA,NA,NA
"pippo167","A","EUR",0.41,"10175424","Platinum All Star Fund",99.0800018310547,85.93,35.2313,35.2313,-0.132721049536084,"EA","Investimenti alternativi",47.017296899287,35.2313,49.18641793,1549,29,NA,NA,NA,NA
"pippo107","A","EUR",31.32,"2061551","Liongate Multi Strategy Segr. Portfolio",1640.65356445312,1754.48,54950.3136,54950.3136,0.0693787146860687,"EA","Investimenti alternativi",73332.951359732,54950.3136,76716.13281696,1775,29,NA,NA,NA,NA
"pippo107","A","EUR",548,"947566","FIM Long-Invest PCC LTD - Euro Fund",78.200180053711,77.53,42486.44,42486.44,-0.00857005768082153,"EA","Investimenti alternativi",56699.5133212156,42486.44,59315.318884,1773,29,NA,NA,NA,NA
"pippo33","A","USD",554,"LU0415629194","MS-FX Alpha Plus RC 800",26.4596004486084,25.51,14132.54,14132.54,-0.0358886919117609,"EA","Investimenti alternativi",13509.294986,10122.8708545233,14132.54,1938,29,NA,NA,NA,NA
"pippo33","A","USD",266.44,"LU0377060602","Fortis Absolute Ret CCY",53.8236999511719,47.21,12578.6324,12578.6324,-0.122877096096547,"EA","Investimenti alternativi",12023.91471116,9009.8362581477,12578.6324,1936,29,NA,NA,NA,NA
"pippo33","A","USD",199.88,"A1","AA Glob Multi-Strategy Fund",19.75,19.75,3947.63,3947.63,0,"EA","Investimenti alternativi",3773.539517,2827.61263519805,3947.63,1939,29,NA,NA,NA,NA
"pippo33","A","USD",9556,"498312US","Pimco Total Return Bond",17.7865009307861,22.93,219119.08,219119.08,0.289179928600298,"EA","Investimenti alternativi",209455.928572,156950.848793066,219119.08,1923,29,NA,NA,NA,NA
"pippo33","A","USD",49,"2636903US","Sgam Highbridge Stat Fund",1146.63159179688,1048.46,51374.54,51374.54,-0.0856173791993915,"EA","Investimenti alternativi",49108.922786,36798.6104147267,51374.54,1927,29,NA,NA,NA,NA
"pippo33","A","USD",84,"2725643US","Noam Ambition Fund",497.390014648438,657.48,55228.32,55228.32,0.321860070843434,"EA","Investimenti alternativi",52792.751088,39559.0000716281,55228.32,1924,29,NA,NA,NA,NA
"pippo33","A","USD",283,"2551030US","Robeco Flex-O-Rente Fund",102.959999084473,105.77,29932.91,29932.91,0.0272921614269042,"EA","Investimenti alternativi",28612.868669,21440.3767638421,29932.91,1928,29,NA,NA,NA,NA
"pippo33","A","USD",203,"2048589US","CA Funds Arbitrage Var 2",112.870002746582,121.63,24690.89,24690.89,0.0776113851355713,"EA","Investimenti alternativi",23602.021751,17685.6170761407,24690.89,1922,29,NA,NA,NA,NA
"pippo33","A","USD",57.33,"2243962US","Active Alpha Fund",41.3400001525879,40.75,2336.1975,2336.1975,-0.0142718952687512,"EA","Investimenti alternativi",2233.17119025,1673.37404197407,2336.1975,1925,29,NA,NA,NA,NA
"pippo32","A","USD",14.38,"2243962US","Active Alpha Fund",41.3400001525879,40.75,585.985,585.985,-0.0142718952687512,"EA","Investimenti alternativi",560.1430615,419.729962037103,585.985,1925,29,NA,NA,NA,NA
"pippo32","A","USD",129.17,"A1","AA Glob Multi-Strategy Fund",19.75,19.75,2551.1075,2551.1075,0,"EA","Investimenti alternativi",2438.60365925,1827.31000644653,2551.1075,1939,29,NA,NA,NA,NA
"pippo72","A","USD",77.83,"10020132US","Orpheus NV Fund Reserve Inv USD",100,98.32,7652.2456,7314.78156904,-0.0167999999999999,"EA","Investimenti alternativi",7314.78156904,5481.15865625672,7652.2456,1870,29,NA,NA,NA,NA
"pippo72","A","CHF",5,"1864915CH","BAC Mining Regions",527.099975585938,527.1,2635.5,2635.5,4.63177074472299e-08,"EA","Investimenti alternativi",2635.5,1974.8496249985,2757.08756146040,1822,29,NA,NA,NA,NA
"pippo72","A","CHF",97.15,"2177901CH","FIM Long-Invest PCC",85.6800003051758,89.66,8710.469,8710.469,0.0464519103717111,"EA","Investimenti alternativi",8710.469,6526.98404030015,9112.32241866304,1823,29,NA,NA,NA,NA
"pippo72","A","CHF",13.01,"2205950CH","GEMS LOW VOLATILITY FUND SICAV",1022.35998535156,1069.55,13914.8455,13914.8455,0.0461579241407908,"EA","Investimenti alternativi",13914.8455,10426.7605454703,14556.8003975311,1824,29,NA,NA,NA,NA
"pippo72","A","CHF",1.11,"10063727CH","GEMS PROGRESSIVE FD SICAV LOW VOLATILITY RESERVE POOL",1236.56469726562,1006.73,1117.4703,1117.4703,-0.185865485060224,"EA","Investimenti alternativi",1117.4703,837.349953671774,1169.02427032116,1869,29,NA,NA,NA,NA
"pippo159","M","CHF",0.001,"","Anticipo fisso 31-12-04/30-03-11 250.000 CHF Ipoteca tasso fisso 3.5%",NA,NA,0.001,0.001,NA,"B","Depositi termine",0.001,0.00074932636122121,0.00104613453290093,NA,6,3648,NA,NA,NA
"pippo158","M","CHF",0,"","Anticipo fisso 12-09-08/31-12-50 350.000 CHF Ipoteca tasso variabile 0%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4314,NA,NA,NA
"pippo47","M","CHF",0,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 328.000 CHF 2.05%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4657,NA,NA,NA
"pippo47","M","CHF",0,"","Anticipo fisso 01-04-09/02-04-12 Ipoteca tasso fisso 115.000 CHF 2.05%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4658,NA,NA,NA
"pippo159","M","CHF",0,"","Anticipo fisso 31-08-09/01-09-14 160.000 CHF Ipoteca tasso fisso 2.5%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4759,NA,NA,NA
"pippo159","M","CHF",0,"","Anticipo fisso 08-01-10/07-01-13 350.000 CHF Ipoteca tasso fisso 1.9%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4935,NA,NA,NA
"pippo159","M","CHF",0,"","Anticipo fisso 08-01-10/07-01-13 330.000 CHF Ipoteca tasso fisso 1.9%",NA,NA,0,0,NA,"B","Depositi termine",0,0,0,NA,6,4936,NA,NA,NA
"pippo66","M","AUD",1310000,"","Deposito singolo 28-09-10/28-01-11 nessuno 4.3125%",NA,NA,1310000,1233946.4566,NA,"B","Depositi termine",1233946.4566,924628.608265884,1290874,NA,7,100000186,NA,NA,NA
"pippo61","M","AUD",335000,"","Deposito singolo 30-09-10/30-11-10 CS St. Peter Port 4.33%",NA,NA,335000,315551.1931,NA,"B","Depositi termine",315551.1931,236450.827304634,330109,NA,7,100000187,NA,NA,NA
"pippo131","M","CHF",-9e+05,"","Anticipo fisso 30-09-10/22-11-10 nessuno 0.76%",NA,NA,-9e+05,-941521.079610838,NA,"B","Depositi termine",-9e+05,-674393.725099089,-941521.079610838,NA,6,100000188,NA,NA,NA
"pippo137","M","EUR",205000,"","Deposito singolo 07-10-10/07-04-11 CA Singapore 0.96875%",NA,NA,205000,205000,NA,"B","Depositi termine",273579.05795,205000,286200.5,NA,7,100000189,NA,NA,NA
"pippo3","Oacc","EUR",0,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,1549.65759277344,1549.65759277344,NA,"D","Obbligazioni e simili          ",2068.06763110254,1549.65759277344,2163.47696527100,1171,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",0,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,890.410949707031,890.410949707031,NA,"D","Obbligazioni e simili          ",1188.28189663031,890.410949707031,1243.10272688599,1260,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11 Pro-rata",NA,NA,2364.041015625,2364.041015625,NA,"D","Obbligazioni e simili          ",3154.88836102365,2364.041015625,3300.43766191406,1043,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"4850773","20111128 - 3.125% Denmark 28-11-11 Pro-rata",NA,NA,2731.16430664062,2731.16430664062,NA,"D","Obbligazioni e simili          ",3644.82613715808,2731.16430664062,3812.97848850098,1190,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12 Pro-rata",NA,NA,1002.05480957031,1002.05480957031,NA,"D","Obbligazioni e simili          ",1337.27419910494,1002.05480957031,1398.96871964111,1147,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"4972411","20120120 - 3.125% Ned Wat 20-01-12 Pro-rata",NA,NA,4554.79443359375,4554.79443359375,NA,"D","Obbligazioni e simili          ",6078.51887950479,4554.79443359375,6358.94850874023,1148,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"4990999","20110127 - 2.75% BNG 27-01-11 Pro-rata",NA,NA,1951.36987304688,1951.36987304688,NA,"D","Obbligazioni e simili          ",2604.16551990329,1951.36987304688,2724.30747976074,1187,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",0,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,1215.41101074219,1215.41101074219,NA,"D","Obbligazioni e simili          ",1622.00487483368,1215.41101074219,1696.83531209717,1181,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,3099.31518554688,3099.31518554688,NA,"D","Obbligazioni e simili          ",4136.13526220509,3099.31518554688,4326.95393054199,1171,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,1780.82189941406,1780.82189941406,NA,"D","Obbligazioni e simili          ",2376.56379326063,1780.82189941406,2486.20545377197,1260,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10206935","20111130 - 2.5% E.ON 30-11-11 Pro-rata",NA,NA,8684.931640625,8684.931640625,NA,"D","Obbligazioni e simili          ",11590.3191053772,8684.931640625,12125.0330634766,1232,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,2621.91772460938,2621.91772460938,NA,"D","Obbligazioni e simili          ",3499.03307863922,2621.91772460938,3660.45933532715,1218,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10264698","20110916 - 2.5% RWE Finance 16-09-11 Pro-rata",NA,NA,369.863006591797,369.863006591797,NA,"D","Obbligazioni e simili          ",493.594014214334,369.863006591797,516.365743502808,1220,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"10519268","20110908 - 1.5% Sweden 08-09-11 Pro-rata",NA,NA,359.589050292969,359.589050292969,NA,"D","Obbligazioni e simili          ",479.883090869686,359.589050292969,502.022273114014,1246,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10 Pro-rata",NA,NA,383.066680908203,383.066680908203,NA,"D","Obbligazioni e simili          ",511.214739975119,383.066680908203,534.799393215942,1568,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,4549.3154296875,4549.3154296875,NA,"D","Obbligazioni e simili          ",6071.20697351856,4549.3154296875,6351.29927138672,1273,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"2781926","20111111 - 4% IBM 11-11-11 Pro-rata",NA,NA,14728.767578125,14728.767578125,NA,"D","Obbligazioni e simili          ",19656.0115062826,14728.767578125,20562.8324158203,1045,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11 Pro-rata",NA,NA,4728.08203125,4728.08203125,NA,"D","Obbligazioni e simili          ",6309.7767220473,4728.08203125,6600.87532382812,1043,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"4850773","20111128 - 3.125% Denmark 28-11-11 Pro-rata",NA,NA,5462.32861328125,5462.32861328125,NA,"D","Obbligazioni e simili          ",7289.65227431617,5462.32861328125,7625.95697700195,1190,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12 Pro-rata",NA,NA,2004.10961914062,2004.10961914062,NA,"D","Obbligazioni e simili          ",2674.54839820988,2004.10961914062,2797.93743928223,1147,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"4972411","20120120 - 3.125% Ned Wat 20-01-12 Pro-rata",NA,NA,9109.5888671875,9109.5888671875,NA,"D","Obbligazioni e simili          ",12157.0377590096,9109.5888671875,12717.8970174805,1148,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"4990999","20110127 - 2.75% BNG 27-01-11 Pro-rata",NA,NA,3902.73974609375,3902.73974609375,NA,"D","Obbligazioni e simili          ",5208.33103980659,3902.73974609375,5448.61495952148,1187,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",0,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,2430.82202148438,2430.82202148438,NA,"D","Obbligazioni e simili          ",3244.00974966737,2430.82202148438,3393.67062419434,1181,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,1549.65759277344,1549.65759277344,NA,"D","Obbligazioni e simili          ",2068.06763110254,1549.65759277344,2163.47696527100,1171,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,890.410949707031,890.410949707031,NA,"D","Obbligazioni e simili          ",1188.28189663031,890.410949707031,1243.10272688599,1260,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10206935","20111130 - 2.5% E.ON 30-11-11 Pro-rata",NA,NA,4342.4658203125,4342.4658203125,NA,"D","Obbligazioni e simili          ",5795.15955268862,4342.4658203125,6062.51653173828,1232,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,1310.95886230469,1310.95886230469,NA,"D","Obbligazioni e simili          ",1749.51653931961,1310.95886230469,1830.22966766357,1218,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10264698","20110916 - 2.5% RWE Finance 16-09-11 Pro-rata",NA,NA,184.931503295898,184.931503295898,NA,"D","Obbligazioni e simili          ",246.797007107167,184.931503295898,258.182871751404,1220,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"10519268","20110908 - 1.5% Sweden 08-09-11 Pro-rata",NA,NA,179.794525146484,179.794525146484,NA,"D","Obbligazioni e simili          ",239.941545434843,179.794525146484,251.011136557007,1246,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10 Pro-rata",NA,NA,191.533340454102,191.533340454102,NA,"D","Obbligazioni e simili          ",255.607369987560,191.533340454102,267.399696607971,1568,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,2274.65771484375,2274.65771484375,NA,"D","Obbligazioni e simili          ",3035.60348675928,2274.65771484375,3175.64963569336,1273,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"2781926","20111111 - 4% IBM 11-11-11 Pro-rata",NA,NA,7364.3837890625,7364.3837890625,NA,"D","Obbligazioni e simili          ",9828.00575314132,7364.3837890625,10281.4162079102,1045,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11 Pro-rata",NA,NA,2364.041015625,2364.041015625,NA,"D","Obbligazioni e simili          ",3154.88836102365,2364.041015625,3300.43766191406,1043,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"4850773","20111128 - 3.125% Denmark 28-11-11 Pro-rata",NA,NA,2731.16430664062,2731.16430664062,NA,"D","Obbligazioni e simili          ",3644.82613715808,2731.16430664062,3812.97848850098,1190,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12 Pro-rata",NA,NA,1002.05480957031,1002.05480957031,NA,"D","Obbligazioni e simili          ",1337.27419910494,1002.05480957031,1398.96871964111,1147,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"4972411","20120120 - 3.125% Ned Wat 20-01-12 Pro-rata",NA,NA,4554.79443359375,4554.79443359375,NA,"D","Obbligazioni e simili          ",6078.51887950479,4554.79443359375,6358.94850874023,1148,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"4990999","20110127 - 2.75% BNG 27-01-11 Pro-rata",NA,NA,1951.36987304688,1951.36987304688,NA,"D","Obbligazioni e simili          ",2604.16551990329,1951.36987304688,2724.30747976074,1187,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",0,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,1215.41101074219,1215.41101074219,NA,"D","Obbligazioni e simili          ",1622.00487483368,1215.41101074219,1696.83531209717,1181,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,1549.65759277344,1549.65759277344,NA,"D","Obbligazioni e simili          ",2068.06763110254,1549.65759277344,2163.47696527100,1171,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,890.410949707031,890.410949707031,NA,"D","Obbligazioni e simili          ",1188.28189663031,890.410949707031,1243.10272688599,1260,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10206935","20111130 - 2.5% E.ON 30-11-11 Pro-rata",NA,NA,4342.4658203125,4342.4658203125,NA,"D","Obbligazioni e simili          ",5795.15955268862,4342.4658203125,6062.51653173828,1232,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,1310.95886230469,1310.95886230469,NA,"D","Obbligazioni e simili          ",1749.51653931961,1310.95886230469,1830.22966766357,1218,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10264698","20110916 - 2.5% RWE Finance 16-09-11 Pro-rata",NA,NA,184.931503295898,184.931503295898,NA,"D","Obbligazioni e simili          ",246.797007107167,184.931503295898,258.182871751404,1220,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"10519268","20110908 - 1.5% Sweden 08-09-11 Pro-rata",NA,NA,179.794525146484,179.794525146484,NA,"D","Obbligazioni e simili          ",239.941545434843,179.794525146484,251.011136557007,1246,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10 Pro-rata",NA,NA,191.533340454102,191.533340454102,NA,"D","Obbligazioni e simili          ",255.607369987560,191.533340454102,267.399696607971,1568,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,2274.65771484375,2274.65771484375,NA,"D","Obbligazioni e simili          ",3035.60348675928,2274.65771484375,3175.64963569336,1273,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"2781926","20111111 - 4% IBM 11-11-11 Pro-rata",NA,NA,7364.3837890625,7364.3837890625,NA,"D","Obbligazioni e simili          ",9828.00575314132,7364.3837890625,10281.4162079102,1045,2,NA,NA,NA,NA
"pippo7","Oacc","EUR",0,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11 Pro-rata",NA,NA,2364.041015625,2364.041015625,NA,"D","Obbligazioni e simili          ",3154.88836102365,2364.041015625,3300.43766191406,1043,2,NA,NA,NA,NA
